date,open,close,high,low,volume
2012-01-12,11.129,11.429,11.429,11.027,23871.0
2012-01-13,11.488,10.66,11.488,10.66,21689.0
2012-01-16,10.418,10.103,10.448,10.037,18510.0
2012-01-17,10.037,10.697,10.697,10.037,24698.0
2012-01-18,10.587,10.331,10.829,10.323,11818.0
2012-01-19,10.352,10.345,10.536,10.272,7066.0
2012-01-20,10.492,10.726,10.741,10.404,12883.0
2012-01-30,10.851,10.631,10.851,10.58,5638.0
2012-01-31,10.594,10.704,10.726,10.492,4658.0
2012-02-01,10.69,10.499,10.763,10.338,5909.0
2012-02-02,10.55,10.697,10.741,10.448,7086.0
2012-02-03,10.631,10.836,10.946,10.631,12308.0
2012-02-06,10.799,10.975,11.166,10.785,12151.0
2012-02-07,10.895,10.697,10.895,10.638,6382.0
2012-02-08,10.638,10.939,11.049,10.638,7759.0
2012-02-09,10.946,11.1,11.21,10.858,18031.0
2012-02-10,10.975,11.1,11.356,10.975,22764.0
2012-02-13,11.027,11.136,11.246,10.968,17354.0
2012-02-14,11.144,11.063,11.166,10.99,10634.0
2012-02-15,11.063,11.305,11.327,11.012,19570.0
2012-02-16,11.283,11.195,11.342,11.122,14641.0
2012-02-17,11.224,11.224,11.32,11.144,10081.0
2012-02-20,11.342,11.525,11.649,11.254,28238.0
2012-02-21,11.525,11.832,11.854,11.1,35118.0
2012-02-22,11.847,11.891,11.935,11.649,18807.0
2012-02-23,11.876,11.818,11.942,11.693,19125.0
2012-02-24,11.759,11.935,11.957,11.73,17641.0
2012-02-27,11.979,11.884,12.162,11.854,24768.0
2012-02-28,11.796,11.693,11.832,11.51,18347.0
2012-02-29,11.693,11.972,12.074,11.517,29103.0
2012-03-01,11.935,12.008,12.191,11.906,25850.0
2012-03-02,12.008,12.118,12.14,11.913,16341.0
2012-03-05,12.118,11.796,12.169,11.759,20861.0
2012-03-06,11.796,11.635,11.796,11.459,15164.0
2012-03-07,11.723,11.876,12.162,11.723,34774.0
2012-03-08,11.95,12.448,12.448,11.796,50939.0
2012-03-09,12.58,12.404,12.646,12.367,33802.0
2012-03-12,12.397,12.602,12.8,12.367,28441.0
2012-03-13,12.528,12.602,12.668,12.353,21488.0
2012-03-14,12.602,12.038,12.748,11.869,39094.0
2012-03-15,11.884,11.92,12.162,11.759,15248.0
2012-03-16,11.92,12.096,12.206,11.891,12453.0
2012-03-19,12.089,12.345,12.345,11.891,19473.0
2012-03-20,12.309,12.104,12.309,11.994,11879.0
2012-03-21,12.162,12.038,12.235,11.767,14308.0
2012-03-22,12.038,11.906,12.038,11.796,7702.0
2012-03-23,11.869,11.635,11.942,11.62,9762.0
2012-03-26,11.657,11.686,11.715,11.517,7126.0
2012-03-27,11.671,11.95,12.089,11.671,12905.0
2012-03-28,11.942,11.261,11.95,11.254,13863.0
2012-03-29,11.254,10.799,11.254,10.594,11433.0
2012-04-05,11.503,11.723,11.774,11.158,39109.0
2012-04-06,11.393,12.147,12.748,11.217,53407.0
2012-04-09,12.052,12.104,12.301,11.767,32742.0
2012-04-10,11.891,11.825,12.082,11.525,28501.0
2012-04-11,11.715,12.016,12.294,11.635,33224.0
2012-04-12,12.089,12.082,12.111,11.774,26103.0
2012-04-13,12.016,12.169,12.301,11.95,31614.0
2012-04-16,12.235,12.265,12.514,12.023,40023.0
2012-04-17,12.243,11.928,12.338,11.928,22356.0
2012-04-18,11.935,12.008,12.089,11.73,32361.0
2012-04-19,11.847,11.701,11.994,11.649,33537.0
2012-04-20,11.906,11.854,12.067,11.723,34913.0
2012-04-23,11.649,11.144,11.84,10.983,46156.0
2012-04-24,11.056,11.393,11.532,10.953,34501.0
2012-04-25,11.541,11.521,11.874,11.394,57631.0
2012-04-26,11.297,11.971,12.05,10.954,63868.0
2012-05-02,11.962,11.629,11.962,11.443,48128.0
2012-05-03,11.57,11.443,11.668,11.365,26558.0
2012-05-04,11.404,11.443,11.531,11.394,19521.0
2012-05-07,11.257,11.404,11.443,11.248,17792.0
2012-05-08,11.394,11.482,11.58,11.345,24379.0
2012-05-09,11.531,11.482,11.609,11.345,22123.0
2012-05-10,11.473,11.287,11.57,11.257,19193.0
2012-05-11,11.297,11.003,11.375,10.974,21942.0
2012-05-14,11.062,10.964,11.16,10.964,15038.0
2012-05-15,10.807,10.837,10.896,10.602,17518.0
2012-05-16,10.827,10.886,10.993,10.71,15077.0
2012-05-17,10.896,11.13,11.169,10.896,19168.0
2012-05-18,10.964,10.954,11.297,10.925,20302.0
2012-05-21,10.954,10.7,10.954,10.573,19221.0
2012-05-22,10.759,10.827,10.856,10.71,9828.0
2012-05-23,10.827,10.465,10.925,10.397,23398.0
2012-05-24,10.465,10.27,10.553,10.172,20595.0
2012-05-25,10.289,10.133,10.299,10.084,15479.0
2012-05-28,10.084,10.279,10.289,10.025,13723.0
2012-05-29,10.289,10.416,10.534,10.133,25921.0
2012-05-30,10.367,10.426,10.455,10.328,16916.0
2012-05-31,10.309,10.504,10.504,10.309,11657.0
2012-06-01,10.504,10.426,10.641,10.367,11204.0
2012-06-04,10.172,9.937,10.26,9.927,15166.0
2012-06-05,9.966,10.045,10.084,9.908,7956.0
2012-06-06,10.074,10.025,10.094,9.927,6706.0
2012-06-07,10.074,9.898,10.142,9.888,6755.0
2012-06-08,10.005,9.927,10.064,9.898,7647.0
2012-06-11,9.996,10.054,10.094,9.829,8619.0
2012-06-12,10.045,9.966,10.113,9.927,5512.0
2012-06-13,9.996,10.113,10.113,9.957,7321.0
2012-06-14,10.123,10.005,10.172,9.996,8886.0
2012-06-15,10.025,10.123,10.182,9.996,7812.0
2012-06-18,10.182,10.201,10.289,10.142,9443.0
2012-06-19,10.25,10.123,10.25,10.074,5907.0
2012-06-20,10.142,10.113,10.24,10.084,6325.0
2012-06-21,10.113,9.878,10.113,9.839,9146.0
2012-06-25,10.866,10.866,10.866,10.866,30593.0
2012-06-26,11.952,11.952,11.952,11.952,45756.0
2012-06-27,13.145,13.145,13.145,13.106,289666.0
2012-06-28,13.145,12.177,13.213,12.167,270016.0
2012-06-29,12.02,11.913,12.157,11.59,181664.0
2012-07-02,11.854,11.932,12.079,11.59,146798.0
2012-07-03,11.815,12.177,12.91,11.746,280435.0
2012-07-04,12.108,11.844,12.108,11.658,145519.0
2012-07-05,11.678,11.15,11.678,10.984,115504.0
2012-07-06,11.208,11.424,11.561,11.111,109445.0
2012-07-09,11.238,11.512,12.235,11.15,154321.0
2012-07-10,11.15,10.68,11.15,10.612,98701.0
2012-07-11,10.367,10.651,10.866,10.27,49014.0
2012-07-12,10.514,10.866,11.003,10.504,50014.0
2012-07-13,10.856,10.925,11.238,10.592,71171.0
2012-07-16,10.847,10.563,11.297,10.563,81662.0
2012-07-17,10.27,11.619,11.619,10.152,178450.0
2012-07-18,11.59,12.323,12.695,11.512,277213.0
2012-07-19,11.913,12.617,12.852,11.756,235730.0
2012-07-20,12.314,12.539,12.989,12.235,199252.0
2012-07-23,12.343,13.791,13.791,12.245,276634.0
2012-07-24,14.133,14.084,15.17,13.986,398337.0
2012-07-25,14.182,14.338,15.052,13.869,318821.0
2012-07-26,13.976,13.35,14.074,13.057,248530.0
2012-07-27,13.399,12.812,13.448,12.607,140457.0
2012-07-30,12.685,12.118,12.793,11.854,110777.0
2012-07-31,12.079,12.245,12.5,12.059,119777.0
2012-08-01,12.089,12.138,12.49,11.834,138828.0
2012-08-02,12.079,12.91,13.086,11.844,247257.0
2012-08-03,12.617,13.057,13.536,12.441,222423.0
2012-08-06,12.773,13.106,13.566,12.617,174516.0
2012-08-07,13.018,13.595,14.015,12.793,222408.0
2012-08-08,13.302,12.93,13.507,12.861,146364.0
2012-08-09,12.764,13.262,13.654,12.519,181457.0
2012-08-10,13.067,12.842,13.302,12.832,102367.0
2012-08-13,12.715,12.402,12.989,12.363,71888.0
2012-08-14,12.333,12.627,12.754,11.903,87599.0
2012-08-15,12.47,12.265,12.715,12.245,50234.0
2012-08-16,12.284,12.5,12.646,12.108,51915.0
2012-08-17,12.372,12.343,12.5,12.226,38356.0
2012-08-20,12.333,12.685,12.812,12.206,72131.0
2012-08-21,12.676,12.871,12.891,12.5,72468.0
2012-08-22,12.764,12.323,12.959,12.284,69795.0
2012-08-23,12.323,12.216,12.5,12.128,59245.0
2012-08-24,12.128,12.079,12.509,12.03,50017.0
2012-08-27,12.069,11.815,12.187,11.766,41174.0
2012-08-28,11.883,11.952,12.05,11.834,34465.0
2012-08-29,11.952,12.187,12.519,11.639,72466.0
2012-08-30,11.981,11.825,12.353,11.424,54579.0
2012-08-31,11.825,11.854,12.01,11.492,40349.0
2012-09-03,11.737,11.971,12.04,11.649,34245.0
2012-09-04,11.893,12.03,12.304,11.893,57561.0
2012-09-05,12.226,12.607,12.959,12.089,111320.0
2012-09-06,12.421,12.578,12.666,12.382,57166.0
2012-09-07,12.676,12.891,13.155,12.49,107307.0
2012-09-10,12.891,12.764,12.891,12.539,75317.0
2012-09-11,12.627,12.998,13.35,12.627,111232.0
2012-09-12,12.959,13.341,13.536,12.734,148381.0
2012-09-13,13.155,12.578,13.233,12.578,107359.0
2012-09-14,12.656,12.441,12.724,12.343,50834.0
2012-09-17,12.636,12.284,12.812,12.284,47727.0
2012-09-18,12.089,12.128,12.323,11.883,29746.0
2012-09-19,12.03,12.206,12.431,12.01,29966.0
2012-09-20,12.275,11.639,12.275,11.639,36432.0
2012-09-21,11.649,11.394,11.786,11.345,29460.0
2012-09-24,11.306,11.453,11.521,11.248,21744.0
2012-09-25,11.502,11.081,11.502,10.954,32232.0
2012-09-26,11.003,10.573,11.101,10.543,25389.0
2012-09-27,10.563,10.866,10.915,10.465,26756.0
2012-09-28,10.759,10.993,11.003,10.671,22437.0
2012-10-08,11.042,11.101,11.277,10.964,24193.0
2012-10-09,11.032,11.316,11.375,10.993,28831.0
2012-10-10,11.238,11.658,11.913,11.199,75076.0
2012-10-11,11.492,11.179,11.541,11.16,41945.0
2012-10-12,11.189,11.013,11.345,10.935,20882.0
2012-10-15,10.984,10.827,11.189,10.759,20164.0
2012-10-16,10.896,10.935,11.14,10.827,18822.0
2012-10-17,10.974,11.257,11.365,10.964,35328.0
2012-10-18,11.385,11.336,11.385,11.15,34041.0
2012-10-19,11.326,11.365,11.561,11.208,39111.0
2012-10-22,11.199,11.189,11.267,11.072,22482.0
2012-10-23,11.179,11.052,11.385,11.023,24211.0
2012-10-24,11.023,11.199,11.394,10.964,29246.0
2012-10-25,11.101,10.817,11.111,10.807,33943.0
2012-10-26,10.817,10.661,10.847,10.465,27363.0
2012-10-29,10.592,10.592,10.69,10.524,8431.0
2012-10-30,10.602,10.719,10.856,10.573,15238.0
2012-10-31,10.739,10.68,10.817,10.504,15917.0
2012-11-01,10.671,10.944,11.052,10.631,30906.0
2012-11-02,10.925,11.13,11.238,10.896,45270.0
2012-11-05,11.052,11.023,11.12,10.944,23002.0
2012-11-06,10.964,10.856,11.14,10.71,20267.0
2012-11-07,10.856,10.856,11.023,10.768,14523.0
2012-11-08,10.905,10.534,10.905,10.416,33040.0
2012-11-09,10.543,10.23,10.563,10.221,25716.0
2012-11-12,10.318,10.338,10.534,10.309,19712.0
2012-11-13,10.318,10.367,10.622,10.23,19737.0
2012-11-14,10.348,10.397,10.446,10.172,13846.0
2012-11-15,10.318,9.781,10.358,9.761,20593.0
2012-11-16,9.8,9.81,10.045,9.741,19833.0
2012-11-19,9.81,9.693,9.898,9.556,20295.0
2012-11-20,9.732,9.673,9.849,9.663,18231.0
2012-11-21,9.595,9.389,9.693,8.998,53836.0
2012-11-22,9.252,9.125,9.331,9.115,18694.0
2012-11-23,9.184,9.067,9.272,9.067,19448.0
2012-11-26,9.057,8.763,9.106,8.744,28607.0
2012-11-27,8.763,8.137,8.763,8.04,37871.0
2012-11-28,8.049,7.883,8.049,7.834,26776.0
2012-11-29,7.893,7.912,8.147,7.883,40577.0
2012-11-30,7.824,8.059,8.304,7.776,45193.0
2012-12-03,7.942,7.727,8.069,7.707,27072.0
2012-12-04,7.746,8.069,8.098,7.433,46294.0
2012-12-05,7.991,8.245,8.353,7.922,51718.0
2012-12-06,8.216,8.313,8.558,8.137,58882.0
2012-12-07,8.235,8.382,8.48,8.196,76014.0
2012-12-10,8.343,8.597,8.763,8.235,94641.0
2012-12-11,8.509,9.145,9.458,8.421,136049.0
2012-12-12,8.92,8.93,9.145,8.783,75195.0
2012-12-13,8.91,8.431,8.91,8.411,77753.0
2012-12-14,8.255,9.174,9.243,8.216,143056.0
2012-12-17,9.106,9.106,9.546,8.998,118644.0
2012-12-18,9.184,9.037,9.575,9.008,90964.0
2012-12-19,8.949,8.832,8.988,8.763,60773.0
2012-12-20,8.861,8.93,9.057,8.793,47490.0
2012-12-21,8.998,9.203,9.389,8.871,106405.0
2012-12-24,9.018,9.174,9.438,8.998,70510.0
2012-12-25,9.194,9.399,9.565,9.194,89094.0
2012-12-26,9.399,9.448,9.487,9.252,72506.0
2012-12-27,9.487,9.194,9.575,9.174,63113.0
2012-12-28,9.184,9.321,9.419,9.106,58883.0
2012-12-31,9.321,9.389,9.516,9.262,62524.0
2013-01-04,9.507,9.203,9.507,9.174,47026.0
2013-01-07,9.174,9.409,9.428,9.106,50451.0
2013-01-08,9.34,9.438,9.468,9.301,59519.0
2013-01-09,9.438,9.653,9.751,9.38,107095.0
2013-01-10,9.761,9.869,10.054,9.614,108617.0
2013-01-11,9.908,9.702,10.162,9.595,137988.0
2013-01-14,9.497,9.781,9.898,9.497,115034.0
2013-01-15,9.79,9.966,10.094,9.781,109746.0
2013-01-16,9.927,9.829,10.123,9.653,91361.0
2013-01-17,9.79,9.604,9.8,9.556,75734.0
2013-01-18,9.683,9.693,9.732,9.536,61055.0
2013-01-21,9.732,9.888,9.937,9.693,78253.0
2013-01-22,9.849,9.624,9.869,9.595,61582.0
2013-01-23,9.575,9.468,9.653,9.282,63959.0
2013-01-24,9.448,9.35,9.673,9.135,75155.0
2013-01-25,9.37,9.164,9.438,9.145,43329.0
2013-01-28,9.164,9.321,9.321,9.115,34619.0
2013-01-29,9.282,9.497,9.595,9.252,50892.0
2013-01-30,9.477,9.38,9.536,9.292,43672.0
2013-01-31,9.38,9.428,9.536,9.311,46038.0
2013-02-01,9.409,9.37,9.526,9.311,37412.0
2013-02-04,9.38,9.722,9.781,9.35,93558.0
2013-02-05,9.634,9.732,9.732,9.575,56981.0
2013-02-06,9.761,9.653,9.829,9.634,35322.0
2013-02-07,9.751,9.644,9.751,9.595,30294.0
2013-02-08,9.663,9.702,9.732,9.614,34660.0
2013-02-18,9.702,9.761,9.878,9.634,56031.0
2013-02-19,9.741,9.595,9.79,9.536,40455.0
2013-02-20,9.595,9.702,9.722,9.526,33681.0
2013-02-21,9.673,9.468,9.673,9.468,43180.0
2013-02-22,9.468,9.36,9.546,9.35,23237.0
2013-02-25,9.38,9.38,9.477,9.331,16744.0
2013-02-26,9.38,9.419,9.487,9.301,30661.0
2013-02-27,9.419,9.585,9.585,9.419,34160.0
2013-02-28,9.634,9.849,9.957,9.634,102602.0
2013-03-01,9.79,9.849,9.859,9.702,57726.0
2013-03-04,9.8,9.526,9.8,9.428,55535.0
2013-03-05,9.487,9.898,9.927,9.37,83512.0
2013-03-06,9.898,10.211,10.27,9.81,142592.0
2013-03-07,10.211,10.299,10.524,10.005,154515.0
2013-03-08,10.279,9.947,10.416,9.937,87455.0
2013-03-11,10.025,9.898,10.318,9.878,64423.0
2013-03-12,9.869,10.446,10.641,9.8,159504.0
2013-03-13,10.289,10.054,10.543,10.005,101938.0
2013-03-14,10.005,10.152,10.24,9.781,62046.0
2013-03-15,10.045,9.908,10.211,9.888,57040.0
2013-03-18,9.849,8.92,9.947,8.92,98071.0
2013-03-19,8.959,8.763,9.008,8.431,65208.0
2013-03-20,8.636,9.037,9.057,8.636,48223.0
2013-03-21,9.018,9.125,9.213,8.939,46875.0
2013-03-22,9.076,9.037,9.115,8.949,24964.0
2013-03-25,9.047,9.135,9.301,9.047,40708.0
2013-03-26,9.135,9.164,9.223,9.057,33981.0
2013-03-27,9.223,9.761,10.035,9.174,127336.0
2013-03-28,9.585,9.585,10.035,9.292,111176.0
2013-03-29,9.536,9.859,10.035,9.38,104852.0
2013-04-01,9.761,9.781,10.025,9.683,61380.0
2013-04-02,9.869,10.123,10.279,9.771,115125.0
2013-04-03,10.054,9.546,10.221,9.516,75335.0
2013-04-08,9.781,10.504,10.504,9.751,120287.0
2013-04-09,11.003,11.551,11.551,10.768,333941.0
2013-04-10,11.238,11.541,12.226,11.101,332491.0
2013-04-11,11.805,12.128,12.695,11.805,381457.0
2013-04-12,11.825,11.893,12.323,11.639,254028.0
2013-04-15,11.688,11.981,12.323,11.561,224314.0
2013-04-16,11.688,11.737,11.922,11.424,190740.0
2013-04-17,11.727,12.138,12.519,11.649,270054.0
2013-04-18,11.815,12.118,12.138,11.59,206152.0
2013-04-19,12.069,12.715,13.194,11.991,307472.0
2013-04-22,12.323,13.037,13.155,12.226,232147.0
2013-04-23,13.047,13.634,14.045,12.959,299272.0
2013-04-24,13.654,14.377,14.749,13.243,281311.0
2013-04-25,14.328,12.94,14.847,12.94,333204.0
2013-04-26,12.509,11.932,12.793,11.766,272067.0
2013-05-02,11.981,11.942,12.079,11.668,147188.0
2013-05-03,11.981,12.147,12.275,11.893,192824.0
2013-05-06,12.03,12.441,12.597,11.786,228464.0
2013-05-07,12.304,11.463,12.353,11.365,245195.0
2013-05-08,11.463,11.678,11.805,11.463,150767.0
2013-05-09,11.619,11.561,11.776,11.248,155487.0
2013-05-10,11.443,11.336,11.521,11.062,198746.0
2013-05-13,11.326,11.463,11.502,11.267,117793.0
2013-05-14,11.521,11.649,11.981,11.492,223580.0
2013-05-15,11.512,11.365,11.658,11.208,129401.0
2013-05-16,11.385,11.512,11.58,11.14,117606.0
2013-05-17,11.453,11.57,11.922,11.424,169269.0
2013-05-20,11.473,11.727,11.805,11.443,135347.0
2013-05-21,11.678,11.971,12.128,11.6,229165.0
2013-05-22,11.981,12.431,12.49,11.874,262601.0
2013-05-23,12.353,12.079,12.568,12.059,162579.0
2013-05-24,12.079,12.001,12.255,11.844,116196.0
2013-05-27,12.001,12.177,12.363,11.864,110305.0
2013-05-28,12.157,12.138,12.363,11.766,133291.0
2013-05-29,12.099,11.903,12.177,11.854,108896.0
2013-05-30,11.805,11.512,11.922,11.443,137452.0
2013-05-31,11.512,11.502,11.707,11.443,70262.0
2013-06-03,11.492,11.443,11.619,11.394,57300.0
2013-06-04,11.404,11.6,11.649,11.375,64650.0
2013-06-05,11.629,11.272,11.629,11.124,65221.0
2013-06-06,11.272,11.282,11.569,11.193,71017.0
2013-06-07,11.342,10.985,11.46,10.906,61080.0
2013-06-13,10.797,10.123,10.797,9.945,63286.0
2013-06-14,10.203,10.143,10.282,9.985,50949.0
2013-06-17,10.153,10.45,10.49,9.806,89619.0
2013-06-18,10.311,10.371,10.559,10.222,73945.0
2013-06-19,10.292,10.193,10.292,10.004,42704.0
2013-06-20,10.222,9.866,10.391,9.826,50435.0
2013-06-21,9.786,9.539,9.806,9.311,51009.0
2013-06-24,9.519,8.588,9.519,8.588,69610.0
2013-06-25,8.42,8.35,8.558,7.736,81310.0
2013-06-26,8.32,8.449,8.459,8.122,53046.0
2013-06-27,8.499,8.162,8.667,8.132,64751.0
2013-06-28,8.013,8.172,8.34,7.835,38501.0
2013-07-01,8.162,8.37,8.39,8.073,31863.0
2013-07-02,8.42,8.529,8.558,8.291,50175.0
2013-07-03,8.469,8.429,8.519,8.261,47837.0
2013-07-04,8.37,8.499,8.637,8.182,73414.0
2013-07-05,8.509,8.746,8.895,8.429,97194.0
2013-07-08,8.509,8.073,8.519,8.073,53932.0
2013-07-09,8.073,8.083,8.172,8.013,30906.0
2013-07-10,8.103,8.34,8.4,8.083,41674.0
2013-07-11,8.36,8.667,8.845,8.33,66212.0
2013-07-12,8.687,8.598,8.905,8.558,68155.0
2013-07-15,8.598,8.756,8.766,8.548,45248.0
2013-07-16,8.766,9.024,9.073,8.707,63662.0
2013-07-17,8.925,8.667,8.994,8.657,58842.0
2013-07-18,8.667,8.618,8.905,8.548,39484.0
2013-07-19,8.628,8.202,8.746,8.192,50506.0
2013-07-22,8.093,8.34,8.42,8.093,29857.0
2013-07-23,8.37,8.618,8.687,8.37,39480.0
2013-07-24,8.548,8.727,8.766,8.469,53910.0
2013-07-25,8.677,8.548,8.727,8.479,40156.0
2013-07-26,8.538,8.37,8.608,8.281,30705.0
2013-07-29,8.301,8.41,8.588,8.152,37547.0
2013-07-30,8.4,8.459,8.588,8.231,33411.0
2013-07-31,8.479,8.618,8.865,8.469,58111.0
2013-08-01,8.637,8.915,9.014,8.628,82361.0
2013-08-02,8.845,8.905,9.024,8.826,69044.0
2013-08-05,8.915,9.331,9.45,8.845,91007.0
2013-08-06,9.331,9.212,9.361,9.143,64397.0
2013-08-07,9.252,9.083,9.311,8.984,68173.0
2013-08-08,9.034,9.063,9.162,8.994,33759.0
2013-08-09,9.034,9.014,9.143,8.915,30107.0
2013-08-12,9.113,9.182,9.192,9.034,40967.0
2013-08-13,9.202,9.262,9.361,9.172,38258.0
2013-08-14,9.262,9.113,9.291,9.063,50640.0
2013-08-15,9.014,9.192,9.252,8.984,49754.0
2013-08-16,9.301,9.113,9.45,9.063,89873.0
2013-08-19,8.935,9.093,9.123,8.915,40819.0
2013-08-20,9.053,8.875,9.113,8.845,38585.0
2013-08-21,8.875,8.786,8.945,8.667,51519.0
2013-08-22,8.717,8.657,8.806,8.637,33933.0
2013-08-23,8.657,8.717,8.816,8.489,34001.0
2013-08-26,8.727,8.954,9.004,8.727,46918.0
2013-08-27,8.964,9.281,9.351,8.954,89078.0
2013-08-28,9.222,9.45,9.777,9.034,131811.0
2013-08-29,9.41,9.806,9.975,9.351,193223.0
2013-08-30,9.806,10.648,10.787,9.727,303574.0
2013-09-02,10.648,10.004,10.658,9.608,193357.0
2013-09-03,9.905,11.005,11.005,9.905,323827.0
2013-09-04,10.797,10.767,11.332,10.569,249699.0
2013-09-05,10.51,10.5,10.698,10.173,129488.0
2013-09-06,10.381,10.51,10.797,10.252,103943.0
2013-09-09,10.569,10.658,10.886,10.282,129156.0
2013-09-10,10.5,11.144,11.292,10.381,183744.0
2013-09-11,11.044,10.708,11.53,10.678,147326.0
2013-09-12,10.5,10.292,10.569,10.212,88487.0
2013-09-13,10.341,10.123,10.381,10.054,53344.0
2013-09-16,10.084,10.391,10.589,10.084,77499.0
2013-09-17,10.381,10.529,10.886,10.302,124169.0
2013-09-18,10.5,10.272,10.579,10.153,62141.0
2013-09-23,10.272,10.46,10.807,10.272,51694.0
2013-09-24,10.51,11.51,11.51,10.45,183591.0
2013-09-25,12.025,11.768,12.57,11.203,333947.0
2013-09-26,11.698,11.252,12.362,11.252,240002.0
2013-09-27,11.005,10.609,11.668,10.203,133386.0
2013-09-30,10.5,10.916,10.995,10.272,113949.0
2013-10-08,10.737,11.005,11.223,10.5,110096.0
2013-10-09,10.945,11.312,11.371,10.747,123683.0
2013-10-10,10.985,10.668,11.044,10.599,155173.0
2013-10-11,10.648,10.529,10.718,10.46,100352.0
2013-10-14,10.45,10.648,10.727,10.43,86979.0
2013-10-15,10.628,10.341,10.727,10.302,88054.0
2013-10-16,10.272,9.856,10.272,9.856,77164.0
2013-10-17,9.826,10.232,10.302,9.826,70869.0
2013-10-18,10.123,10.044,10.242,10.014,33089.0
2013-10-21,10.044,10.302,10.341,9.975,44840.0
2013-10-22,10.262,10.5,10.638,10.203,86089.0
2013-10-23,10.411,9.985,10.529,9.955,62486.0
2013-10-24,10.044,9.895,10.044,9.846,39130.0
2013-10-25,9.866,9.707,10.084,9.678,31599.0
2013-10-28,9.658,9.638,9.747,9.271,35274.0
2013-10-29,9.608,9.192,9.806,8.826,41446.0
2013-10-30,9.093,9.341,9.37,9.093,21350.0
2013-10-31,9.351,9.252,9.46,9.222,20705.0
2013-11-01,9.252,9.143,9.252,9.063,16858.0
2013-11-04,9.182,9.212,9.271,9.153,11835.0
2013-11-05,9.202,9.351,9.351,9.073,20267.0
2013-11-06,9.351,9.281,9.43,9.212,21237.0
2013-11-07,9.291,9.301,9.44,9.271,21841.0
2013-11-08,9.113,8.994,9.222,8.945,19133.0
2013-11-11,8.994,8.984,9.063,8.816,13819.0
2013-11-12,8.984,9.182,9.281,8.915,21180.0
2013-11-13,9.113,8.984,9.271,8.984,27114.0
2013-11-14,8.915,9.024,9.063,8.895,18727.0
2013-11-15,9.133,9.301,9.361,9.044,30565.0
2013-11-18,9.262,9.479,9.529,9.242,45930.0
2013-11-19,9.489,9.41,9.499,9.321,34321.0
2013-11-20,9.38,9.588,9.638,9.262,65007.0
2013-11-21,9.46,9.588,9.846,9.361,53078.0
2013-11-22,9.529,9.44,9.648,9.42,30765.0
2013-11-25,9.43,9.46,9.588,9.351,27490.0
2013-11-26,9.47,9.598,9.707,9.45,40225.0
2013-11-27,9.608,9.806,9.994,9.489,65593.0
2013-11-28,9.786,9.717,9.905,9.707,54305.0
2013-11-29,9.727,9.777,9.816,9.687,31696.0
2013-12-02,9.559,8.935,9.559,8.935,65411.0
2013-12-03,8.905,9.123,9.153,8.905,21624.0
2013-12-04,9.133,9.569,9.678,9.093,67212.0
2013-12-05,9.658,9.757,9.905,9.46,73394.0
2013-12-06,9.668,9.638,9.767,9.588,38694.0
2013-12-09,9.588,9.796,9.856,9.588,34285.0
2013-12-10,9.737,9.727,9.836,9.638,34069.0
2013-12-11,9.668,9.479,9.678,9.43,26460.0
2013-12-12,9.44,9.529,9.687,9.43,20653.0
2013-12-13,9.41,9.549,9.628,9.351,19716.0
2013-12-16,9.519,9.351,9.618,9.341,19620.0
2013-12-17,9.39,9.202,9.4,9.133,15196.0
2013-12-18,9.192,9.202,9.311,9.182,11307.0
2013-12-19,9.242,9.291,9.41,9.202,18888.0
2013-12-20,9.291,9.063,9.311,8.974,20688.0
2013-12-23,9.093,9.093,9.143,8.895,13634.0
2013-12-24,9.083,9.073,9.232,8.984,23522.0
2013-12-25,9.162,9.093,9.242,9.034,26337.0
2013-12-26,9.113,8.915,9.143,8.905,20522.0
2013-12-27,8.905,9.014,9.063,8.855,21846.0
2013-12-30,9.014,9.053,9.162,8.994,22764.0
2013-12-31,9.044,9.073,9.093,8.984,22741.0
2014-01-02,9.053,9.103,9.123,9.024,18677.0
2014-01-03,9.073,8.964,9.093,8.905,23883.0
2014-01-06,8.915,8.588,8.964,8.578,28990.0
2014-01-07,8.598,8.707,8.717,8.548,18146.0
2014-01-08,8.677,8.608,8.786,8.588,15273.0
2014-01-09,8.608,8.35,8.657,8.35,20927.0
2014-01-10,8.241,8.023,8.35,7.924,22823.0
2014-01-13,8.023,8.103,8.271,8.023,15087.0
2014-01-14,8.122,8.231,8.231,8.122,14915.0
2014-01-15,8.271,8.449,8.519,8.172,23608.0
2014-01-16,8.39,8.34,8.469,8.32,17520.0
2014-01-17,8.35,8.261,8.37,8.221,12352.0
2014-01-20,8.271,8.202,8.35,8.172,9384.0
2014-01-21,8.241,8.647,9.004,8.241,45265.0
2014-01-22,8.796,9.509,9.509,8.697,94674.0
2014-01-23,9.866,9.46,9.886,9.341,155881.0
2014-01-24,9.242,9.351,9.47,9.093,81833.0
2014-01-27,9.153,9.192,9.41,9.133,57696.0
2014-01-28,9.182,9.281,9.46,9.172,33811.0
2014-01-29,9.321,9.539,9.678,9.192,87502.0
2014-01-30,9.41,9.242,9.608,9.222,48568.0
2014-02-07,9.262,9.678,9.955,9.162,79512.0
2014-02-10,9.668,9.826,9.876,9.618,84148.0
2014-02-11,9.747,9.886,10.034,9.658,94823.0
2014-02-12,9.905,10.747,10.876,9.727,225952.0
2014-02-13,10.846,10.361,10.995,10.292,179296.0
